knows	word	id	lfpm10r	log_rt
TRUE	döföl	KA100	-2.724	0.4173113304814272
FALSE	ingváll	KA113	-1.276	0.084341148433771565
TRUE	alkalom	KT271	1.587	-0.6227539566910693
TRUE	kulcscsont	KT324	-0.536	0.1627479033020447
TRUE	rakódik	KT345	0.094	0.041252301886528946
TRUE	beton	KT341	1.056	-0.13622644960646885
FALSE	döföl	D5SW7M	-2.724	0.39500391345148833
TRUE	forgórész	KT214	-0.244	0.23738959287993974
TRUE	tropikus	RFW9WS	-0.563	1.099173797662485
TRUE	gyűjtemény	KA110	1.112	-0.34389975245000504
FALSE	donhuán	KT176	-2.472	0.017363380254550094
TRUE	kettősfém	124733	-2.756	0.00450483800049981
TRUE	eszköz	KT304	1.983	-0.5970464057801684
TRUE	hatalom	KT308	1.658	-0.6899921630187524
TRUE	mítosz	KT125	0.619	-0.6219713601184637
TRUE	szegény	KT178	1.681	-0.843249399816408
TRUE	csatázik	K131	-0.489	-0.41380478672462573
TRUE	hatalom	KT328	1.658	-0.6038276360988065
TRUE	komoly	7427	2.29	-0.2395270305646899
TRUE	balközép	KT220	-0.179	0.026554293235901468
FALSE	komplex	KT365	1.745	-0.51236013373656
TRUE	időszak	KT278	1.939	-0.532066284535843
FALSE	petél	KT163	-3.092	-0.05588804478423856
FALSE	kontrapunkt	KT280	-1.743	0.5266645235259043
TRUE	rámáz	KT221	-3.171	1.1546775125995543
FALSE	cugehőr	KT221	-2.916	0.6339278208971949
TRUE	színpad	KA100	1.058	-0.7060298065351103
TRUE	tenger	KT153	1.456	-0.15150917168377706
FALSE	kontrapunkt	KT204	-1.743	0.22329154018640981
FALSE	ifjít	KT262	-3.092	0.19183862548584724
TRUE	darab	KT107	2.044	-0.3783364407198255
FALSE	truccol	KT386	-2.694	0.2592825979300331
TRUE	áradmány	KT169	-2.64	0.8465461493510493
TRUE	áradmány	KT153	-2.64	0.5935367679938682
FALSE	krakéler	7432	-1.411	0.44333876054007026
TRUE	reagál	TK200	1.189	0.35917681165592
TRUE	csengettyű	KT230	-0.622	0.06923684173460347
TRUE	nukleon	KT190	-1.266	0.15846848752523082
TRUE	bacon	KT366	0.189	-0.3094574441180374
TRUE	testnedv	RFW9WS	-0.969	0.1256189214227004
FALSE	bárányfark	KT350	-3.092	0.5113764720142256
TRUE	reagál	7433	1.189	-0.4347909375267752
TRUE	rücsök	KT364	-1.879	-0.0943106794712763
TRUE	nárcisz	KT261	-0.25	0.941958478622732
TRUE	kötődik	KT107	1.137	-0.33128570993396733
FALSE	anorák	7422	-1.335	-0.5715314986192255
TRUE	grafikon	7431	0.471	-0.38566248081197463
TRUE	lépték	KT345	0.16	0.6172699519041099
FALSE	bizmut	KT286	-0.988	-0.17000570915297483
TRUE	sugár	KT285	0.422	0.2631485722127635
TRUE	változik	KT297	1.765	-0.6569984888537986
TRUE	alkalom	KT330	1.587	-0.20965369987366791
TRUE	bajadér	KT304	-1.417	-0.017293677750100406
TRUE	fajansz	7436	-0.829	-0.14491017176822985
TRUE	derít	7414	0.012	-0.06538688089288784
TRUE	nyersarany	KT309	-2.548	0.8508963779495164
TRUE	nárcisz	KT266	-0.25	-0.6254885320860838
FALSE	arzénsav	KT226	-2.408	0.8730700294732713
TRUE	bacon	MMIID1	0.189	0.9296806850117418
FALSE	kitin	KT360	-0.946	-0.5023615453523697
TRUE	ellenfél	KT312	1.362	-0.24717372711800903
TRUE	adszorbens	sr752q	-1.303	0.588838888662076
TRUE	kúpol	KA116	-1.906	-0.2218256700968425
TRUE	rücsök	ZCRF7X	-1.879	0.08124352486516546
TRUE	lélek	KT229	1.694	-0.17510962537602673
TRUE	ború	KT360	-0.485	0.6875163571856249
FALSE	móringol	KT373	-2.967	0.11193485724200616
TRUE	nárcisz	7429	-0.25	-0.44659965154124814
TRUE	lazúroz	KT119	-3.569	0.6489941233709946
TRUE	rejtőzik	MMIID7	0.612	-0.5390536453042926
TRUE	gyapot	KT321	-0.198	0.7941253577858224
FALSE	döföl	7433	-2.724	0.47741360744294237
TRUE	csengettyű	KT167	-0.622	-0.255544074898577
TRUE	dádá	KT385	-1.428	0.46553428158240046
FALSE	kitin	KT365	-0.946	-0.4004924921327425
TRUE	törékeny	KT107	0.894	-0.4034671054454818
TRUE	komplex	KT 189	1.745	-0.18856098163525467
TRUE	eszköz	KT324	1.983	-0.3441325016812116
TRUE	sugár	7433	0.422	-0.5354599047650981
TRUE	gyülemlik	H1P83X	-1.145	-0.2676049731966933
TRUE	bélyeg	KT266	0.274	-0.5691612007788995
TRUE	lukaszt	KT107	-2.591	-0.10869941692341394
TRUE	rotor	KA125	-0.054	-0.5414480748096645
FALSE	petél	KT379	-3.092	-0.14280281115647117
FALSE	skubizik	KT207	-3.171	-0.010312996618568718
TRUE	ómagyar	KT171	-0.441	0.03374904006096076
TRUE	viszonvád	KT204	-2.163	0.17346158953875113
TRUE	extrém	KT225	1.384	-0.8722738464573654
TRUE	gyülemlik	KT333	-1.145	-0.13494381820334841
TRUE	kötődik	KT169	1.137	0.048523461950398424
TRUE	időszak	KT177	1.939	-0.9999305263164247
TRUE	ellenfél	B60SSE	1.362	-0.14594526981397662
TRUE	árus	KT365	-0.422	-0.02107553711219534
TRUE	püffeszt	H1P83X	-3.87	-0.028137163338495395
TRUE	változik	KA110	1.765	0.37706563358644585
TRUE	keresztény	KA120	1.817	0.09166718852582711
TRUE	kúpol	KT383	-1.906	0.48905842797236765
TRUE	hidroxid	KT323	-0.536	-0.3443935273890674
FALSE	ion	P99PEK	0.155	-0.4231200433468834
TRUE	templomoz	KA121	-3.092	-0.28408853694051217
TRUE	dádá	KT296	-1.428	0.23615454008142978
TRUE	fürkész	7427	-0.829	0.2623642644674998
TRUE	keresztény	KT119	1.817	-0.2928085236243101
TRUE	lélek	KT194	1.694	0.8638220101745022
TRUE	genom	W6AC09	0.016	0.6073223720411811
FALSE	magmatit	KT327	-2.666	0.255417111864503
TRUE	sugár	KT230	0.422	-0.3322262635293466
TRUE	szalicil	KT278	-0.79	0.005818042338913899
FALSE	glosszáz	KT208	-3.569	-0.4590241251907156
TRUE	példakép	KT340	0.329	-0.33687231664255457
TRUE	törődik	KT346	0.7	-0.45996617347680663
TRUE	űrlap	KT309	1.015	-0.3520357217904508
FALSE	diffamál	KT332	-3.393	0.43266189969265273
TRUE	hidroxid	KT382	-0.536	0.4501356873227767
TRUE	kencéz	KT334	-3.569	0.09541926472628802
TRUE	csontdarab	KT350	-1.165	0.13792111864958745
FALSE	ifjít	M4A7D7	-3.092	0.9753140723236325
TRUE	heveny	7405	0.516	-0.28957052112384896
TRUE	nagybeteg	KT208	-0.276	-0.45547764408690555
TRUE	kötődik	KT377	1.137	-0.8670601886448844
TRUE	cianid	KT287	-0.711	0.2406926609516812
TRUE	farkasbab	MMIID1	-2.154	0.7655608610911765
TRUE	szokik	kt342	-0.316	0.06535225239526789
TRUE	hálózsák	KT329	-0.037	-0.29685737031592546
FALSE	dipeptid	KT365	-1.46	-0.5693202240146948
TRUE	extrém	KT340	1.384	-0.11541085151133769
TRUE	pohár	KT327	1.388	-0.556869562267434
TRUE	libling	7429	-1.946	-0.2501294164910819
TRUE	népszerű	KT249	1.814	0.10924894590465994
FALSE	infimum	HOVD76	-2.339	-0.0026184252064812143
TRUE	rakódik	KT366	0.094	-0.03303468606466856
TRUE	jármű	KT102	1.595	0.07537181602410689
TRUE	turné	KT317	0.819	-0.38071883844378
TRUE	skubizik	D5SW7M	-3.171	0.6872045580993016
TRUE	neoprén	KA121	-0.057	0.02894696462183158
FALSE	kontrapunkt	KT375	-1.743	1.0539478519527046
TRUE	csontdarab	KT284	-1.165	-0.38306292121279717
TRUE	szilikát	KT352	-0.363	-0.17554457251486474
TRUE	tarol	KT263	-0.219	0.6852233699266093
FALSE	mimézis	KT194	-1.054	0.6769009218756348
TRUE	rövid	7436	2.339	-0.08153548799545288
FALSE	püffeszt	KT296	-3.87	0.4394928740394653
TRUE	beton	KT398	1.056	-0.5320492600552312
TRUE	csontdarab	KT162	-1.165	0.31265513349693574
FALSE	rotor	KT325	-0.054	-0.34690850553089947
TRUE	kötődik	KT294	1.137	-0.6591902971726501
TRUE	délceg	KT155	-0.228	0.24276577019516554
TRUE	kalcium	KT223	1.004	-0.22450072179065994
TRUE	hajlik	KT377	0.575	0.051329793836385106
TRUE	grafikon	7419	0.471	-0.4083969015865363
TRUE	horizont	MMIIE12	0.296	-0.03811732221220801
TRUE	csapattest	KT386	-1.301	1.3433868601086125
FALSE	infimum	KT328	-2.339	0.8169078699654964
TRUE	csüggedez	MMIID7	-2.756	0.33882660574096873
FALSE	alfél	M4A7D7	-2.365	1.0017342136916274
TRUE	turné	KT391	0.819	0.10689733407708142
TRUE	hajlik	KT320	0.575	-0.32950456731917616
TRUE	piktogram	RFW9WS	-0.278	1.189098731725451
TRUE	selypít	KT282	-1.452	-0.3565963755846876
TRUE	rövid	KT380	2.339	-0.20616353120947883
TRUE	iszlám	KT376	1.246	-0.19208708472834274
FALSE	hübrisz	KT190	-0.863	0.40925790635270576
TRUE	ingváll	KT102	-1.276	0.9902546936589592
TRUE	kurtít	KT308	-2.237	0.02635464536438934
TRUE	könnyelmű	KT327	0.019	0.08892620919440473
TRUE	égitest	KT352	0.434	-0.3038114543816652
TRUE	luftballon	KT363	-1.821	0.14994470434798904
TRUE	ellenfél	KT373	1.362	-0.23359800922462115
TRUE	beton	KT286	1.056	0.1291185453183488
FALSE	kurzív	KT164	-0.736	0.3384773678581285
TRUE	transzplantál	KT393	-3.092	0.14236724128693934
TRUE	nyersarany	KT 189	-2.548	-0.26011230184627515
TRUE	testnedv	KT305	-0.969	-0.4231658459620259
TRUE	törékeny	KT119	0.894	-0.4340420674950362
FALSE	diviz	KT304	-2.569	-0.24517190513708467
TRUE	reform	7431	0.936	-0.4975803970159633
TRUE	törékeny	KT243	0.894	-0.34422420564188416
TRUE	kislány	7431	1.415	-0.6481738149172216
TRUE	bárányfark	KT162	-3.092	0.3479842893777268
TRUE	égitest	KT306	0.434	-0.14618251017807643
TRUE	selypít	UVH3U2	-1.452	0.7428892724547475
TRUE	kondenzcsík	KT271	-1.009	0.14467160934196072
TRUE	rámáz	KT355	-3.171	0.25087544296977576
TRUE	kurtít	7436	-2.237	-1.008954416753956
TRUE	türemlik	KT309	-2.393	0.7745612551721397
TRUE	közhely	KT286	0.426	-0.16141365817768835
TRUE	pereg	UVH3U2	0.061	-0.6180397080731636
FALSE	templomoz	KT325	-3.092	0.25948319509523987
TRUE	diktátor	KT318	0.599	0.11963465362203467
FALSE	pauzál	KT179	-3.092	-0.23786386550333813
TRUE	dolgozik	KT205	1.948	-0.4948702569783075
TRUE	közhely	KT305	0.426	-0.3239795955733573
TRUE	barát	DBNR1J	1.221	-0.384596872303623
TRUE	csengettyű	KT391	-0.622	-0.22611044829338425
TRUE	kárpit	KT364	0.194	0.05638033343599331
TRUE	ifjít	KA123	-3.092	0.3382242723406757
TRUE	pohár	KA116	1.388	-0.40436571266718335
FALSE	kurzív	KT302	-0.736	0.028592315926472687
TRUE	gazdag	KT280	1.977	-0.6466262558646755
FALSE	pauzál	7404	-3.092	-0.23086075247463034
TRUE	forgórész	KT177	-0.244	-0.3846189078758268
FALSE	kettősfém	VVIBD1	-2.756	0.5982291738638877
TRUE	százalék	MMIIE12	1.899	-0.3222735172214307
TRUE	diktátor	191	0.599	-0.6858240600936282
TRUE	testnedv	D1YTFI	-0.969	-0.014382940370552563
TRUE	biliárd	W6AC09	-0.011	-0.2872754884400422
TRUE	svábtök	KT169	-3.87	0.5364553581253709
TRUE	ausztrál	KT162	1.198	-0.3800239951949532
TRUE	szempont	KT253	1.61	-0.6514199959557369
TRUE	nagybeteg	KT198	-0.276	-0.43745899771404384
TRUE	karakter	KT323	1.43	0.31329133795065683
TRUE	pereg	D1YTFI	0.061	-0.3640952636869863
FALSE	magmatit	KT176	-2.666	-0.03245604517609404
TRUE	eszköz	LE7VM2	1.983	-0.47312048158730646
FALSE	bizmut	KT195	-0.988	-0.35833346142141725
FALSE	ifjít	KT360	-3.092	0.029990747771377772
TRUE	példakép	KT305	0.329	-0.6241716424712256
TRUE	tangózik	KT327	-1.78	0.18813794211538917
FALSE	lejmol	KT164	-2.031	-0.35843363244081144
FALSE	hübrisz	B7E5K3	-0.863	0.2086145141601811
TRUE	lazúroz	KT107	-3.569	0.26466929814270596
TRUE	régész	KT224	0.538	-0.3124803575377652
TRUE	újgazdag	KT195	-0.337	-0.5464787084300344
TRUE	rámáz	7433	-3.171	0.3646431135879075
TRUE	hidegház	KT393	-2.509	-0.2849059295050751
TRUE	százalék	KT324	1.899	-0.1863837965011687
FALSE	donhuán	KT345	-2.472	0.7740518243809464
TRUE	svábtök	KT228	-3.87	0.3016885225549686
TRUE	donhuán	KT320	-2.472	0.1245997489899411
FALSE	farkasbab	KT341	-2.154	0.726403023813228
TRUE	tarol	KA108	-0.219	-0.484410917594071
TRUE	iszlám	KT386	1.246	-0.41551544396162793
FALSE	infimum	KT217	-2.339	0.030941341240553144
TRUE	arzénsav	KT302	-2.408	0.1514069191561616
TRUE	időszak	B60SSE	1.939	-0.5537853182200694
TRUE	népszerű	KT322	1.814	0.0014739132533034926
TRUE	piktogram	KT393	-0.278	-0.04591305701445568
TRUE	régész	D1YTFI	0.538	0.26473836713210114
TRUE	népszerű	KT305	1.814	-0.42642320270700307
TRUE	pauzál	KT252	-3.092	0.6427403353520085
TRUE	rámáz	KT386	-3.171	0.26466929814270596
TRUE	luftballon	KT268	-1.821	0.1420549635782385
TRUE	tartalom	KT266	1.71	-0.4338645826298683
TRUE	lágyék	KT358	-0.685	0.11382409828398332
TRUE	konverzál	TK200	-2.967	-0.25556989853616746
FALSE	móringol	7422	-2.967	-0.16160170324448547
TRUE	alfél	7403	-2.365	0.23672293275549777
TRUE	svábtök	kt353	-3.87	0.42180422836459425
TRUE	nimbus	KT176	-2.756	0.11800967665656537
TRUE	luftballon	KT341	-1.821	0.8715736613822569
TRUE	jármű	KT354	1.595	-0.0035613339731602866
TRUE	sugár	KT264	0.422	-0.40002990562128177
TRUE	gyűjtemény	KT327	1.112	-0.34531118528845967
FALSE	infimum	KA125	-2.339	-0.10524385579928439
TRUE	változik	KT317	1.765	-0.5787654782188782
TRUE	konverzál	KT245	-2.967	-0.2264552790145921
FALSE	bajuszfű	KT334	-2.967	1.3065190135370341
TRUE	alkalom	7422	1.587	-0.6581082763145549
TRUE	bolgár	D5SW7M	1.03	-0.24305930992209968
TRUE	referál	sr752q	-0.432	-0.25768323790246406
TRUE	ion	KT319	0.155	-0.2206716090822006
TRUE	tropikus	KT340	-0.563	-0.47481518624293495
FALSE	lalláz	KT269	-3.268	0.5296777995238499
TRUE	biliárd	VVIBD1	-0.011	0.09609623445876062
TRUE	petél	KA110	-3.092	0.6173454671436553
FALSE	törköly	7418	-0.572	0.4327981341760836
TRUE	szempont	KT162	1.61	-0.37353048956489665
FALSE	csapattest	KT172	-1.301	0.4924253726663958
TRUE	gyülemlik	YA1VAL	-1.145	-0.044997365930717806
TRUE	kitin	KT179	-0.946	-0.3299773739899566
TRUE	kurtít	KT163	-2.237	0.6779167845890256
TRUE	szempont	7428	1.61	0.4693158928689023
TRUE	kötődik	7411	1.137	-0.2705300138373309
TRUE	rotor	KT333	-0.054	0.043088224670207786
TRUE	nukleon	KT163	-1.266	-0.5057800413403123
TRUE	kanalaz	KT295	-1.325	-0.28995799396682725
TRUE	nyersarany	KA129	-2.548	1.014549288214317
FALSE	mimézis	KT349	-1.054	-0.04965779044865524
TRUE	gyülemlik	7413	-1.145	0.06277290078768627
TRUE	kalcium	KT333	1.004	-0.5633916575389425
TRUE	komplex	7418	1.745	-0.3443370836090958
TRUE	kollapszus	KT320	-1.065	0.9506167934303097
TRUE	törékeny	KT115	0.894	-0.5743602045850915
TRUE	magmatit	124733	-2.666	0.43085016382821145
TRUE	tenger	KT385	1.456	-0.3162736092681122
TRUE	keresztény	KT295	1.817	-0.36264271585643515
TRUE	ion	7402	0.155	0.25340501924922176
FALSE	truccol	KT322	-2.694	0.5971702785376662
FALSE	cugehőr	7423	-2.916	0.4749911707568125
TRUE	sziszeg	KT380	-0.745	-0.08972779041483009
TRUE	gerencsér	KT245	-1.63	0.2107186813296309
TRUE	gyapot	KT204	-0.198	-0.3216870780926035
FALSE	rámáz	KT226	-3.171	-0.2036779907736801
TRUE	donhuán	7404	-2.472	0.18478102982175396
TRUE	rámáz	7436	-3.171	-0.6826029667197554
TRUE	gerencsér	KT208	-1.63	-0.20263651530400278
TRUE	olaj	7421	1.54	-0.7567261622192915
TRUE	referál	KT388	-0.432	-0.2731219211204569
TRUE	kárpit	7401	0.194	-0.2073194159664536
TRUE	törődik	KT152	0.7	-0.40267400699520983
TRUE	hajlik	KT262	0.575	-0.41537151492568664
TRUE	sziszeg	KT319	-0.745	0.1932779820241666
TRUE	csapattest	KT345	-1.301	-0.27144789603087144
TRUE	káder	KT380	-0.593	0.8750061303967638
TRUE	csüggedez	KA132	-2.756	0.18398267618549952
TRUE	forrpont	KT268	-1.542	-0.06955374303339594
TRUE	orális	KT221	0.569	-0.6386589952650719
TRUE	heveny	KT271	0.516	-0.7736850107866162
FALSE	bajadér	KA109	-1.417	-0.32802501533963224
TRUE	olaj	KA130	1.54	-0.5377858053461188
TRUE	bolgár	KT329	1.03	-0.43722670970987904
TRUE	fertilis	AVH37D	-1.185	-0.10271402075587088
FALSE	ifjít	KA108	-3.092	-0.36747592220184705
TRUE	lukaszt	KT224	-2.591	-0.38254968351951035
TRUE	grafikon	KT221	0.471	-0.24334625863217468
TRUE	tarol	KT212	-0.219	0.05801887686864901
TRUE	lépték	KT379	0.16	-0.07699444170144472
FALSE	adszorbens	KT125	-1.303	0.6638316487243028
TRUE	káder	KT372	-0.593	0.01667519292911447
TRUE	magmatit	7411	-2.666	0.39094689366572344
FALSE	hübrisz	KT180	-0.863	-0.14776941680984315
TRUE	ellenfél	KA132	1.362	0.2267968699273235
TRUE	lélek	KT212	1.694	-0.5322024895257175
TRUE	régész	KT228	0.538	-0.5580919495674059
TRUE	forgórész	KT160	-0.244	-0.3152108698867946
FALSE	rekvizit	KT376	-1.973	0.6701599879262311
FALSE	vabank	KT256	-2.247	-0.23154751590451608
TRUE	profit	KT329	0.862	-0.31755038926340795
TRUE	ómagyar	KT160	-0.441	-0.5984280844719547
FALSE	döföl	7429	-2.724	-0.04877016439448475
FALSE	vabank	KT271	-2.247	-0.28385606761837995
TRUE	ingváll	KT251	-1.276	0.18813794211538917
FALSE	skubizik	KT370	-3.171	-0.20550011645473948
TRUE	dádá	KT328	-1.428	-0.03242505600618484
TRUE	abszint	KT318	-0.659	0.16871693213582112
TRUE	darab	KT201	2.044	-0.5175146119167812
TRUE	törékeny	7418	0.894	0.16061687173181577
TRUE	eszköz	KA123	1.983	-0.3859787072979077
TRUE	pereg	7404	0.061	-0.11179226623011904
TRUE	infimum	KT262	-2.339	0.7702308993562488
TRUE	hajlik	KA121	0.575	-0.3840094360774432
TRUE	újgazdag	KA109	-0.337	-0.39347230946438216
FALSE	kvéker	KT240	-1.672	-0.2600993313660258
FALSE	káder	KT324	-0.593	-0.023140692406853597
TRUE	gyülemlik	KT177	-1.145	-0.6161213267127803
TRUE	tangózik	KT349	-1.78	0.28923461662952754
TRUE	luftballon	KT384	-1.821	-0.003275358120390716
TRUE	horizont	7427	0.296	-0.2665731092415202
TRUE	látszik	7429	2.055	-0.8036319136287604
TRUE	grafikon	KT372	0.471	-0.2680101728705579
TRUE	forgórész	KT318	-0.244	0.9244771316838609
TRUE	alkalom	7428	1.587	-0.26019661539321254
TRUE	iszlám	KT160	1.246	-0.5927951866892104
TRUE	komplex	sr752q	1.745	-0.4649524087231967
TRUE	könnyelmű	KT176	0.019	-0.35594663779644864
TRUE	magmatit	KT286	-2.666	0.6460581935626116
TRUE	forrpont	KT197	-1.542	0.3839996991507745
FALSE	neoprén	KT321	-0.057	0.4981810166136215
TRUE	töredék	KT 367	0.316	-0.5851272044992478
TRUE	keresztény	7403	1.817	0.11171577813085506
TRUE	szegény	7418	1.681	-0.5573757985851795
TRUE	kötődik	KT153	1.137	-0.569249543903832
TRUE	komplex	KT119	1.745	-0.43083676371204754
TRUE	újgazdag	YW0LUV	-0.337	-0.20729480885809426
TRUE	jármű	KT156	1.595	-0.20968453171293575
TRUE	aggófű	LE7VM2	-1.365	0.11530441084619938
TRUE	viszkózus	KT387	-0.482	0.054204054012759836
TRUE	lakotthely	KT262	-2.472	-0.24413738781863425
FALSE	dádá	191	-1.428	0.021061638354495232
TRUE	reagál	KT346	1.189	-0.7532050879902225
TRUE	balközép	KT240	-0.179	-0.6268445913057076
FALSE	libling	KT332	-1.946	0.41514807648125696
TRUE	sziszeg	KT341	-0.745	-0.15748456439653216
FALSE	cugehőr	KT364	-2.916	0.886243810521877
FALSE	aggófű	KT167	-1.365	0.20763592726071334
TRUE	horizont	KT325	0.296	-0.4769718510321246
TRUE	szempont	D1YTFI	1.61	-0.1670527210371924
TRUE	rövid	KT321	2.339	-0.29360625243387545
FALSE	áradmány	D1YTFI	-2.64	0.26948118667920423
TRUE	ion	RFW9WS	0.155	-0.26446045995259565
TRUE	kencéz	KT195	-3.569	-0.16089671671327882
TRUE	lukaszt	KT320	-2.591	0.3369863901395613
TRUE	keresztény	KT332	1.817	-0.26222227454994096
TRUE	turné	KT358	0.819	-0.5938721439260063
TRUE	színpad	KT395	1.058	0.15342470207892303
TRUE	heveny	KT224	0.516	-0.26800363573555924
TRUE	fajansz	LE7VM2	-0.829	-0.125172142994457
TRUE	gyapot	7412	-0.198	-0.48145292298245745
TRUE	ború	KT220	-0.485	-0.45479191613355957
TRUE	alkalom	E5RQ3M	1.587	-0.27937004666805143
TRUE	szegény	K131	1.681	-0.8659184865618338
TRUE	pereg	KT366	0.061	-0.5031551176572098
TRUE	ion	HOVD76	0.155	-0.019284761090570774
TRUE	csontdarab	191	-1.165	0.04840437546682009
FALSE	nimbus	KT278	-2.756	-0.026477454486691473
TRUE	gyülemlik	KT196	-1.145	-0.06778645664044262
TRUE	rejtőzik	KT376	0.612	-0.5320747968689666
TRUE	reagál	KT327	1.189	-0.4307829160924455
TRUE	selypít	KT345	-1.452	0.13789498328965452
FALSE	móringol	KT271	-2.967	0.19672975834221568
FALSE	neoprén	KT267	-0.057	0.033468624632973926
TRUE	lélek	7411	1.694	-0.6035807371232423
TRUE	hajlik	KA110	0.575	0.2191355299166744
TRUE	gyűjtemény	KT317	1.112	-0.5387793816568089
TRUE	rücsök	KT155	-1.879	0.414880642528584
FALSE	piláf	7402	-1.262	-0.04725933651273214
FALSE	mimézis	KT386	-1.054	0.6413274318301493
FALSE	káder	KT229	-0.593	1.0599390256464452
TRUE	rövid	KT325	2.339	-0.6025754823565882
TRUE	komoly	7426	2.29	-0.5379142294601686
TRUE	példakép	7425	0.329	-0.5279463505754904
TRUE	barát	KT286	1.221	-0.17071714913673353
TRUE	püffeszt	KT194	-3.87	0.09333550402190743
TRUE	csapdáz	7429	-3.268	-0.41143287981603166
TRUE	mimézis	KT392	-1.054	0.7883528094474398
TRUE	viszonvád	MMIID1	-2.163	-0.11934675763264305
FALSE	kvéker	KT355	-1.672	0.29477560372040224
TRUE	keresztény	KT375	1.817	0.4720141069105406
TRUE	sporthorgász	KT327	-0.907	0.1697427745870966
TRUE	diktátor	7419	0.599	-0.5425055072407967
TRUE	reagál	KT334	1.189	-0.2625602836803263
FALSE	diviz	KT286	-2.569	-0.017049520571503725
FALSE	bárányfark	KT333	-3.092	0.46055286108370175
TRUE	dádá	KT180	-1.428	-0.026313175010003513
FALSE	magmatit	KT216	-2.666	0.44688532367018485
TRUE	püffeszt	KT390	-3.87	0.07472706619046728
TRUE	forgórész	KT266	-0.244	0.3750059006234449
TRUE	szalicil	KA117	-0.79	0.40827116741499947
TRUE	türemlik	KA132	-2.393	-0.26243676706571506
TRUE	lazúroz	M4A7D7	-3.569	0.4382549309311626
FALSE	svábtök	7431	-3.87	-0.08012604447934452
FALSE	csapdáz	KT275	-3.268	1.1777746089143217
TRUE	nyersarany	KT208	-2.548	-0.08572130040765952
TRUE	csüggeszt	KA132	-1.753	-0.3814654183738697
TRUE	tartalom	KT338	1.71	-0.5669551553092566
TRUE	törődik	KT381	0.7	0.010583793532862823
FALSE	kondenzcsík	7403	-1.009	1.329268879620155
FALSE	forrpont	KT155	-1.542	1.034178650889809
FALSE	bizmut	KT360	-0.988	-0.4115460596783834
TRUE	hidegház	KT289	-2.509	0.588464213105054
TRUE	hidroxid	KT251	-0.536	0.736206670020403
TRUE	égitest	KT280	0.434	-0.487418389814196
TRUE	viszonvád	7423	-2.163	0.5584722772333383
TRUE	beton	KT395	1.056	0.2173910372885968
FALSE	döföl	KT214	-2.724	-0.07194185830915509
TRUE	lukaszt	7423	-2.591	-0.05868899634863676
TRUE	nagybeteg	KT374	-0.276	-0.2857971832971897
TRUE	bélyeg	7421	0.274	-0.7346256404490943
TRUE	délceg	KT304	-0.228	-0.45733225182224885
TRUE	régész	KT229	0.538	0.7418659136061859
TRUE	tököl	KA113	-1.12	0.11154137473295378
TRUE	dipeptid	KT385	-1.46	1.0175649098131716
TRUE	sporthorgász	KT372	-0.907	0.02754707119854311
TRUE	abszint	KT172	-0.659	-0.07083563982377608
TRUE	puritán	KT290	0.459	-0.40648813121793953
FALSE	infimum	RFW9WS	-2.339	0.5546176035066072
TRUE	referál	KT383	-0.432	0.11347153218702125
TRUE	iszlám	KT282	1.246	-0.2890296466985403
TRUE	tartalom	D1YTFI	1.71	-0.15896056212250867
TRUE	puritán	KT119	0.459	-0.3819780999962514
TRUE	törköly	KT268	-0.572	-0.10681156794553553
FALSE	dipeptid	KT355	-1.46	-0.13205248665168234
FALSE	orront	KT360	-2.057	0.11013609440939928
TRUE	nagyszámú	KT253	0.902	-0.063376529931832
TRUE	nárcisz	KT319	-0.25	-0.45045985898043833
TRUE	végbél	KT107	0.305	-0.15782408519358476
TRUE	hidegház	KT327	-2.509	-0.17673717850009527
TRUE	horizont	KT152	0.296	-0.5391736592998745
TRUE	orront	KT156	-2.057	-0.3680176009047939
TRUE	keresztény	KT317	1.817	-0.40470289856197683
TRUE	ingváll	KT382	-1.276	0.05635197764125404
FALSE	viszonvád	KT152	-2.163	0.7792927662397182
FALSE	vabank	7404	-2.247	-0.05800524286423696
TRUE	püffeszt	KT371	-3.87	0.019998686553425137
TRUE	szegény	KT198	1.681	-0.5404861812102563
TRUE	vabank	KT281	-2.247	-1.0022708226405592
TRUE	végbél	KA106	0.305	-0.4083668145153002
TRUE	gyűjtemény	7413	1.112	-0.48918644860934535
TRUE	tenger	KT223	1.456	-0.4483908764830138
TRUE	olaj	7401	1.54	-0.35405694529772624
TRUE	árus	KT223	-0.422	-0.20773167686093613
TRUE	donhuán	KT252	-2.472	0.47126845410845836
TRUE	tarol	KT386	-0.219	-0.2678794451555819
TRUE	törékeny	KT295	0.894	0.9926738282357743
TRUE	bolgár	KT364	1.03	-0.34531118528845967
TRUE	glükóz	KT141	0.41	-0.3611133505290595
TRUE	genom	7407	0.016	-0.18152187662338648
TRUE	iszlám	KT275	1.246	-0.6554468533771449
TRUE	szalicil	KT262	-0.79	0.09122913639050592
TRUE	végbél	KT278	0.305	-0.3829969189071074
TRUE	kislány	sr752q	1.415	-0.644728513859809
TRUE	csatázik	KA125	-0.489	0.06495874533256156
TRUE	hajlik	KT180	0.575	0.13880496290263558
FALSE	kurzív	KT254	-0.736	-0.03728658477789621
TRUE	heveny	KT327	0.516	-0.22189433191379315
TRUE	változik	7416	1.765	-0.5896794550865827
TRUE	viszkóz	KT254	-0.61	-0.1396357003838562
