ID,condition,rt
71,predictable,692.3982601
71,predictable,624.6495743
71,predictable,583.0158744
71,predictable,593.8160279
71,predictable,643.4551015
71,predictable,609.4706122
71,predictable,772.8323562
71,predictable,735.2519694
71,predictable,791.3395327
71,predictable,749.7598053
71,predictable,722.7585746
71,predictable,671.1484616
71,predictable,685.8769757
71,predictable,889.850981
71,predictable,770.5638565
71,predictable,586.7763667
71,predictable,703.8608003
71,predictable,673.1200014
71,predictable,641.380546
71,predictable,779.9216412
71,predictable,697.1520977
71,predictable,732.9359323
71,predictable,698.2418012
71,unpredictable,750.7605867
71,unpredictable,856.0202978
71,unpredictable,648.8412564
71,unpredictable,621.5636314
71,unpredictable,670.1353023
71,unpredictable,721.2330958
71,unpredictable,619.6026315
71,unpredictable,786.1413236
71,unpredictable,728.7771822
71,unpredictable,621.0634936
71,unpredictable,660.0018839
71,unpredictable,619.2506103
71,unpredictable,703.6790812
71,unpredictable,626.4174347
71,unpredictable,622.685275
71,unpredictable,656.5627706
71,unpredictable,739.372843
71,unpredictable,709.5807306
71,unpredictable,602.7228249
71,unpredictable,771.9526433
71,unpredictable,726.6365031
71,unpredictable,677.8134919
71,unpredictable,682.8289161
71,unpredictable,764.1644888
71,unpredictable,712.4344708
72,predictable,637.5350182
72,predictable,669.3780227
72,predictable,671.6620152
72,predictable,802.0286572
72,predictable,682.2293133
72,predictable,634.1750248
72,predictable,591.2985598
72,predictable,588.04872
72,predictable,662.2703464
72,predictable,799.2087157
72,predictable,582.317728
72,predictable,644.5596663
72,predictable,661.7999211
72,predictable,628.7360237
72,predictable,710.9264512
72,predictable,790.2416202
72,predictable,647.4173697
72,predictable,747.588741
72,predictable,714.8972834
72,predictable,616.5591428
72,predictable,761.8048864
72,predictable,739.5169165
72,predictable,635.8222315
72,predictable,590.6132807
72,predictable,676.9647677
72,unpredictable,667.1138901
72,unpredictable,637.6421413
72,unpredictable,695.795327
72,unpredictable,708.0118737
72,unpredictable,695.3840598
72,unpredictable,637.8166006
72,unpredictable,658.8049552
72,unpredictable,727.4815877
72,unpredictable,670.3785886
72,unpredictable,653.7455784
72,unpredictable,737.7652869
72,unpredictable,702.5850856
72,unpredictable,789.0554818
72,unpredictable,687.430269
72,unpredictable,699.535005
72,unpredictable,652.6546337
72,unpredictable,856.5604017
72,unpredictable,761.3566615
72,unpredictable,659.2802467
72,unpredictable,642.8168675
72,unpredictable,611.001676
72,unpredictable,685.6418979
72,unpredictable,733.1948966
72,unpredictable,690.9285133
72,unpredictable,863.9010066
73,predictable,614.2829243
73,predictable,832.5114581
73,predictable,802.6324083
73,predictable,712.5163254
73,predictable,710.4706124
73,predictable,706.1651615
73,predictable,732.966815
73,predictable,741.9411192
73,predictable,676.0683062
73,predictable,812.2501706
73,predictable,714.1739605
73,predictable,645.0260382
73,predictable,829.0229816
73,predictable,755.9007525
73,predictable,778.3993587
73,predictable,720.7976061
73,predictable,647.9357613
73,predictable,811.302886
73,predictable,798.0453625
73,predictable,774.3383261
73,predictable,754.0071258
73,predictable,802.7293383
73,predictable,672.9903766
73,predictable,651.655778
73,predictable,652.4957445
73,unpredictable,863.1693861
73,unpredictable,804.7086104
73,unpredictable,732.400287
73,unpredictable,639.577613
73,unpredictable,715.1197513
73,unpredictable,643.4988607
73,unpredictable,578.0829665
73,unpredictable,752.7437148
73,unpredictable,583.5096129
73,unpredictable,649.8603187
73,unpredictable,652.3769889
73,unpredictable,698.8976219
73,unpredictable,796.0782419
73,unpredictable,722.3323588
73,unpredictable,786.1625721
73,unpredictable,643.8263265
73,unpredictable,698.8890751
73,unpredictable,636.3512865
73,unpredictable,792.5563721
73,unpredictable,663.9122831
73,unpredictable,647.0579784
73,unpredictable,841.4564082
73,unpredictable,741.9323196
73,unpredictable,669.5173823
73,unpredictable,688.1611295
74,predictable,771.3100231
74,predictable,673.6273588
74,predictable,704.9080611
74,predictable,669.6740615
74,predictable,736.8317362
74,predictable,682.4657556
74,predictable,678.6329027
74,predictable,612.76033
74,predictable,691.694542
74,predictable,636.0196062
74,predictable,714.9676445
74,predictable,679.5240732
74,predictable,667.4479825
74,predictable,643.1763241
74,predictable,669.1887421
74,predictable,658.2420012
74,predictable,741.3616871
74,predictable,691.8923397
74,predictable,698.0583865
74,predictable,829.014242
74,predictable,771.5633376
74,predictable,649.4492237
74,predictable,761.7132591
74,predictable,495.5112226
74,predictable,674.7983112
74,unpredictable,769.6844564
74,unpredictable,720.9394589
74,unpredictable,619.763941
74,unpredictable,805.0499343
74,unpredictable,674.992921
74,unpredictable,648.5563525
74,unpredictable,692.1310644
74,unpredictable,684.9716821
74,unpredictable,743.4755019
74,unpredictable,705.4668975
74,unpredictable,728.5108896
74,unpredictable,699.5594963
74,unpredictable,740.0909741
74,unpredictable,627.3260215
74,unpredictable,670.2801586
74,unpredictable,747.3220757
74,unpredictable,729.1202547
74,unpredictable,893.7272218
74,unpredictable,626.9766502
74,unpredictable,751.6056268
74,unpredictable,647.3325488
74,unpredictable,669.908702
74,unpredictable,767.4393179
74,unpredictable,720.3938954
74,unpredictable,706.8234826
75,predictable,604.8142584
75,predictable,580.0292862
75,predictable,693.6767207
75,predictable,683.6759269
75,predictable,766.7057095
75,predictable,640.4036798
75,predictable,694.5296575
75,predictable,781.5102179
75,predictable,869.1165968
75,predictable,633.7435782
75,predictable,644.9326651
75,predictable,610.2611596
75,predictable,678.7421984
75,predictable,721.7075489
75,predictable,950.693277
75,predictable,726.1444135
75,predictable,612.1724523
75,predictable,711.8807658
75,predictable,711.1221902
75,predictable,719.3015823
75,predictable,768.0353143
75,predictable,667.6406462
75,predictable,686.2610588
75,predictable,623.9328311
75,predictable,708.6756504
75,unpredictable,708.6753042
75,unpredictable,619.8271649
75,unpredictable,709.1313199
75,unpredictable,695.623451
75,unpredictable,659.1476367
75,unpredictable,737.3615853
75,unpredictable,730.5870428
75,unpredictable,661.2990572
75,unpredictable,633.4162992
75,unpredictable,709.5463612
75,unpredictable,669.3090622
75,unpredictable,544.0685384
75,unpredictable,795.3107672
75,unpredictable,732.1629833
75,unpredictable,775.4032415
75,unpredictable,781.1411163
75,unpredictable,637.999
75,unpredictable,709.5121307
75,unpredictable,749.4863941
75,unpredictable,718.0104921
75,unpredictable,687.9111336
75,unpredictable,716.3672695
75,unpredictable,636.6026878
75,unpredictable,806.3441034
75,unpredictable,705.2956142
76,predictable,611.225393
76,predictable,778.0562827
76,predictable,646.9724824
76,predictable,703.3211855
76,predictable,730.0934212
76,predictable,823.7366987
76,predictable,692.4078291
76,predictable,671.710037
76,predictable,662.7954395
76,predictable,717.2591504
76,predictable,750.9458506
76,predictable,635.1255323
76,predictable,670.1580762
76,predictable,680.2660244
76,predictable,741.0875668
76,predictable,760.6888272
76,predictable,798.5799823
76,predictable,617.7936815
76,predictable,697.1180499
76,predictable,584.2130417
76,predictable,659.906169
76,predictable,722.0037351
76,predictable,627.5300498
76,predictable,763.1657406
76,predictable,707.4641414
76,unpredictable,700.4059452
76,unpredictable,679.7717279
76,unpredictable,689.8756314
76,unpredictable,639.4897245
76,unpredictable,831.4505077
76,unpredictable,738.431403
76,unpredictable,794.6454573
76,unpredictable,636.6844833
76,unpredictable,746.4969021
76,unpredictable,769.7785526
76,unpredictable,651.8486574
76,unpredictable,719.5209753
76,unpredictable,752.4296811
76,unpredictable,565.0562582
76,unpredictable,808.1653536
76,unpredictable,751.8246795
76,unpredictable,839.9756619
76,unpredictable,713.0908865
76,unpredictable,670.4591197
76,unpredictable,602.9996501
76,unpredictable,637.0642039
76,unpredictable,774.6041715
76,unpredictable,828.7571194
76,unpredictable,733.5693181
76,unpredictable,656.4743192
77,predictable,717.7657578
77,predictable,648.4909939
77,predictable,668.9898881
77,predictable,748.8307012
77,predictable,723.8771092
77,predictable,596.2188172
77,predictable,722.1360381
77,predictable,820.9244597
77,predictable,689.8019768
77,predictable,574.8082645
77,predictable,826.4082399
77,predictable,739.1221881
77,predictable,758.3324936
77,predictable,603.7678656
77,predictable,701.3767685
77,predictable,736.5824345
77,predictable,682.8656471
77,predictable,612.6150644
77,predictable,631.8377753
77,predictable,637.9983614
77,predictable,654.3828721
77,predictable,774.2285623
77,predictable,653.7221124
77,predictable,748.5654815
77,predictable,689.6353798
77,unpredictable,716.1944418
77,unpredictable,715.3409977
77,unpredictable,812.1005958
77,unpredictable,721.7266911
77,unpredictable,801.6498659
77,unpredictable,752.4631858
77,unpredictable,642.1158282
77,unpredictable,697.1285226
77,unpredictable,536.5202244
77,unpredictable,618.6068242
77,unpredictable,695.445909
77,unpredictable,711.0241047
77,unpredictable,805.9191879
77,unpredictable,691.3779019
77,unpredictable,680.2006544
77,unpredictable,672.9877824
77,unpredictable,710.0140927
77,unpredictable,715.3653747
77,unpredictable,871.6171933
77,unpredictable,706.5540506
77,unpredictable,605.2008453
77,unpredictable,753.8418292
77,unpredictable,625.0722376
77,unpredictable,719.7689817
77,unpredictable,745.0093738
78,predictable,782.3256422
78,predictable,642.5410229
78,predictable,638.277103
78,predictable,619.2280843
78,predictable,717.8821654
78,predictable,714.8293883
78,predictable,708.0820723
78,predictable,757.7986528
78,predictable,762.9672504
78,predictable,614.4517223
78,predictable,660.9537393
78,predictable,759.5147741
78,predictable,688.4963542
78,predictable,877.2823351
78,predictable,689.7096021
78,predictable,695.0161967
78,predictable,724.4417352
78,predictable,616.0752181
78,predictable,679.9452012
78,predictable,652.8001055
78,predictable,600.6682367
78,predictable,647.5477674
78,predictable,550.1769244
78,predictable,564.0294314
78,predictable,569.1796523
78,unpredictable,694.4254696
78,unpredictable,739.4167324
78,unpredictable,727.9517949
78,unpredictable,788.5164406
78,unpredictable,696.2880427
78,unpredictable,757.6252081
78,unpredictable,585.2236973
78,unpredictable,639.5851189
78,unpredictable,663.3999418
78,unpredictable,768.6295065
78,unpredictable,678.0514405
78,unpredictable,699.8410942
78,unpredictable,666.2885951
78,unpredictable,680.1582317
78,unpredictable,631.1113956
78,unpredictable,792.479825
78,unpredictable,631.4584835
78,unpredictable,754.6866823
78,unpredictable,704.514628
78,unpredictable,631.1007074
78,unpredictable,658.4513931
78,unpredictable,709.2697982
78,unpredictable,708.9564993
78,unpredictable,698.6686161
78,unpredictable,678.3792323
80,predictable,810.8631892
80,predictable,748.9372549
80,predictable,758.0808358
80,predictable,701.0392432
80,predictable,744.4460764
80,predictable,694.8872087
80,predictable,772.4896114
80,predictable,639.160221
80,predictable,575.8119191
80,predictable,848.6910386
80,predictable,809.3202605
80,predictable,649.6823787
80,predictable,807.6694418
80,predictable,513.8480308
80,predictable,561.5062515
80,predictable,578.5482982
80,predictable,613.0975906
80,predictable,736.0070827
80,predictable,679.0878988
80,predictable,661.3552414
80,predictable,703.8103036
80,predictable,719.5025116
80,predictable,684.9668723
80,predictable,707.5594485
80,predictable,658.9523853
80,unpredictable,614.7363303
80,unpredictable,701.8000589
80,unpredictable,771.4921206
80,unpredictable,777.3437642
80,unpredictable,659.220251
80,unpredictable,629.8825961
80,unpredictable,652.7847013
80,unpredictable,529.9264727
80,unpredictable,856.70789
80,unpredictable,632.4715121
80,unpredictable,802.9720823
80,unpredictable,703.2227105
80,unpredictable,607.3781971
80,unpredictable,550.0990877
80,unpredictable,609.5400051
80,unpredictable,780.2561978
80,unpredictable,663.2905767
80,unpredictable,688.511547
80,unpredictable,819.6134654
80,unpredictable,774.5457313
80,unpredictable,773.1425124
80,unpredictable,761.9746747
80,unpredictable,628.8283496
80,unpredictable,706.3761736
80,unpredictable,638.3424689
81,predictable,661.6627424
81,predictable,723.6201743
81,predictable,717.7282019
81,predictable,727.3444725
81,predictable,650.606787
81,predictable,635.7984552
81,predictable,685.3413729
81,predictable,655.9438249
81,predictable,734.9991063
81,predictable,775.9177813
81,predictable,658.8344905
81,predictable,621.6906024
81,predictable,703.4880452
81,predictable,561.1227267
81,predictable,632.1028285
81,predictable,716.9879047
81,predictable,616.8556604
81,predictable,780.1363213
81,predictable,661.0214914
81,predictable,693.9896681
81,predictable,605.9868046
81,predictable,811.6077567
81,predictable,683.7981772
81,predictable,726.6628129
81,predictable,702.1271686
81,unpredictable,730.7696729
81,unpredictable,706.1745284
81,unpredictable,781.3624058
81,unpredictable,732.8500972
81,unpredictable,657.7572933
81,unpredictable,732.9602757
81,unpredictable,672.8333159
81,unpredictable,724.9213257
81,unpredictable,572.6376672
81,unpredictable,705.2263173
81,unpredictable,646.1369175
81,unpredictable,676.3172795
81,unpredictable,617.1703888
81,unpredictable,659.6130033
81,unpredictable,886.5394294
81,unpredictable,635.981083
81,unpredictable,794.8364151
81,unpredictable,725.0816553
81,unpredictable,669.9966947
81,unpredictable,736.0985905
81,unpredictable,713.1391096
81,unpredictable,768.5742748
81,unpredictable,656.211339
81,unpredictable,683.8735289
81,unpredictable,723.9059952
82,predictable,723.942429
82,predictable,627.7572442
82,predictable,698.0968907
82,predictable,763.0709394
82,predictable,570.8970502
82,predictable,678.9393179
82,predictable,703.9062813
82,predictable,701.136105
82,predictable,647.4859422
82,predictable,622.7410341
82,predictable,539.9807988
82,predictable,607.9648063
82,predictable,528.8902511
82,predictable,642.0783461
82,predictable,735.9088188
82,predictable,793.2339106
82,predictable,681.4522737
82,predictable,615.6736713
82,predictable,934.6914796
82,predictable,829.4344661
82,predictable,698.5566364
82,predictable,693.584604
82,predictable,604.2746863
82,predictable,758.7577558
82,predictable,606.295362
82,unpredictable,682.4978988
82,unpredictable,727.4788396
82,unpredictable,855.3076889
82,unpredictable,707.605635
82,unpredictable,705.5686497
82,unpredictable,797.373978
82,unpredictable,692.5753947
82,unpredictable,699.5751259
82,unpredictable,733.3254557
82,unpredictable,716.3077511
82,unpredictable,749.0216262
82,unpredictable,632.6621275
82,unpredictable,635.6162604
82,unpredictable,731.3628805
82,unpredictable,680.3581957
82,unpredictable,680.0378569
82,unpredictable,761.6934405
82,unpredictable,629.6302835
82,unpredictable,863.3778036
82,unpredictable,688.1771604
82,unpredictable,733.5596043
82,unpredictable,486.6604519
82,unpredictable,751.8685635
82,unpredictable,820.5778759
82,unpredictable,782.4555531
83,predictable,750.6013671
83,predictable,769.3768075
83,predictable,720.1793244
83,predictable,782.2245522
83,predictable,833.2570075
83,predictable,604.0705342
83,predictable,672.56417
83,predictable,683.9275641
83,predictable,788.2492683
83,predictable,539.3269396
83,predictable,712.9700376
83,predictable,611.7349821
83,predictable,721.5944367
83,predictable,598.8215808
83,predictable,709.9164848
83,predictable,778.7163753
83,predictable,670.4453686
83,predictable,675.2704299
83,predictable,649.6836384
83,predictable,487.3975084
83,predictable,633.327123
83,predictable,651.1318624
83,predictable,809.3456202
83,predictable,580.2385665
83,predictable,660.3507457
83,unpredictable,696.9571398
83,unpredictable,749.3100379
83,unpredictable,728.2735611
83,unpredictable,722.667445
83,unpredictable,670.085262
83,unpredictable,618.5887172
83,unpredictable,628.7913869
83,unpredictable,828.5804423
83,unpredictable,647.2461731
83,unpredictable,730.7672666
83,unpredictable,816.7361354
83,unpredictable,642.3000364
83,unpredictable,683.2772604
83,unpredictable,604.3668697
83,unpredictable,707.7648224
83,unpredictable,761.5708417
83,unpredictable,688.09577
83,unpredictable,836.5970075
83,unpredictable,671.7180409
83,unpredictable,623.6546367
83,unpredictable,863.8040371
83,unpredictable,765.367018
83,unpredictable,700.9431158
83,unpredictable,562.0847326
83,unpredictable,686.2658381
84,predictable,807.0104681
84,predictable,665.3606124
84,predictable,588.8771899
84,predictable,739.9781707
84,predictable,679.2866788
84,predictable,666.3630674
84,predictable,732.1177675
84,predictable,634.1955392
84,predictable,624.2753768
84,predictable,641.7542486
84,predictable,694.3245647
84,predictable,704.5186862
84,predictable,703.8434869
84,predictable,739.2107087
84,predictable,731.8802594
84,predictable,790.9618844
84,predictable,680.5469577
84,predictable,693.1062141
84,predictable,666.9274347
84,predictable,648.8465782
84,predictable,812.7906246
84,predictable,692.0753511
84,predictable,767.2123797
84,predictable,646.283684
84,predictable,661.8118002
84,unpredictable,708.6495179
84,unpredictable,774.2020153
84,unpredictable,628.1702697
84,unpredictable,790.5753159
84,unpredictable,713.1615664
84,unpredictable,785.9454269
84,unpredictable,724.606705
84,unpredictable,719.4029809
84,unpredictable,694.8183317
84,unpredictable,781.9402134
84,unpredictable,546.2784063
84,unpredictable,787.6513111
84,unpredictable,692.3019571
84,unpredictable,682.750178
84,unpredictable,699.4681952
84,unpredictable,647.9047698
84,unpredictable,717.9741135
84,unpredictable,719.879371
84,unpredictable,732.4976577
84,unpredictable,787.4508007
84,unpredictable,792.9250854
84,unpredictable,728.1686644
84,unpredictable,736.7347176
84,unpredictable,803.5539055
84,unpredictable,780.6812737
85,predictable,865.7277252
85,predictable,569.1593
85,predictable,589.363305
85,predictable,699.3023668
85,predictable,709.6655199
85,predictable,670.0007259
85,predictable,696.6179043
85,predictable,701.5774937
85,predictable,767.523287
85,predictable,682.0976791
85,predictable,764.8980322
85,predictable,767.0360075
85,predictable,696.5433453
85,predictable,758.5154004
85,predictable,643.2867222
85,predictable,755.3440324
85,predictable,820.2872245
85,predictable,601.3611687
85,predictable,687.215097
85,predictable,526.5479097
85,predictable,704.0255802
85,predictable,761.2491921
85,predictable,594.8699501
85,predictable,633.4258051
85,predictable,754.4736511
85,unpredictable,752.4994941
85,unpredictable,655.0840451
85,unpredictable,710.2494582
85,unpredictable,825.1065074
85,unpredictable,674.9291402
85,unpredictable,686.8064603
85,unpredictable,679.9429134
85,unpredictable,739.4934815
85,unpredictable,766.7578657
85,unpredictable,660.4537489
85,unpredictable,681.0306527
85,unpredictable,685.1242648
85,unpredictable,668.0671002
85,unpredictable,684.9548563
85,unpredictable,762.3900585
85,unpredictable,842.2456424
85,unpredictable,775.4338098
85,unpredictable,609.3587687
85,unpredictable,781.5874985
85,unpredictable,739.9951217
85,unpredictable,681.7084515
85,unpredictable,692.5282689
85,unpredictable,663.2963869
85,unpredictable,698.4563149
85,unpredictable,655.5335987
86,predictable,750.9685382
86,predictable,694.489349
86,predictable,577.0889843
86,predictable,729.0303537
86,predictable,741.346112
86,predictable,564.8069373
86,predictable,526.4520242
86,predictable,841.43121
86,predictable,754.3417576
86,predictable,598.0125878
86,predictable,752.5716803
86,predictable,694.7288303
86,predictable,696.8906675
86,predictable,743.5468519
86,predictable,762.3835294
86,predictable,696.1921029
86,predictable,832.9923275
86,predictable,756.8138942
86,predictable,603.1729291
86,predictable,774.0567324
86,predictable,709.4734461
86,predictable,830.973014
86,predictable,694.6246021
86,predictable,724.7111352
86,predictable,615.0219356
86,unpredictable,642.3544953
86,unpredictable,732.8863147
86,unpredictable,960.8324717
86,unpredictable,647.4451011
86,unpredictable,749.2600158
86,unpredictable,635.6927288
86,unpredictable,613.696415
86,unpredictable,831.2119765
86,unpredictable,738.1948881
86,unpredictable,676.3700117
86,unpredictable,705.9171495
86,unpredictable,748.2160512
86,unpredictable,741.5586559
86,unpredictable,681.6921251
86,unpredictable,769.8552304
86,unpredictable,639.6729089
86,unpredictable,797.739201
86,unpredictable,793.2786358
86,unpredictable,733.7080421
86,unpredictable,705.6097859
86,unpredictable,706.300083
86,unpredictable,761.9064273
86,unpredictable,686.8898732
86,unpredictable,666.8005228
86,unpredictable,812.1383847
87,predictable,755.8671486
87,predictable,683.284591
87,predictable,695.0494633
87,predictable,762.8777393
87,predictable,735.7856269
87,predictable,656.8238013
87,predictable,625.3589604
87,predictable,641.9456663
87,predictable,736.7944043
87,predictable,752.195322
87,predictable,597.3006417
87,predictable,783.5992295
87,predictable,726.0402642
87,predictable,669.4428871
87,predictable,656.4889769
87,predictable,677.2389497
87,predictable,747.2537988
87,predictable,695.4202303
87,predictable,729.5742046
87,predictable,667.1732031
87,predictable,637.4106802
87,predictable,623.5644104
87,predictable,821.8914257
87,predictable,694.360175
87,predictable,718.7216235
87,unpredictable,777.1452623
87,unpredictable,647.9954954
87,unpredictable,787.0991123
87,unpredictable,750.4036689
87,unpredictable,644.9801331
87,unpredictable,633.1411302
87,unpredictable,688.6754493
87,unpredictable,654.8324702
87,unpredictable,678.153986
87,unpredictable,733.2371144
87,unpredictable,624.4199127
87,unpredictable,657.3668445
87,unpredictable,662.5040952
87,unpredictable,713.2665565
87,unpredictable,703.2624406
87,unpredictable,771.1192183
87,unpredictable,667.804126
87,unpredictable,736.8378603
87,unpredictable,701.1457274
87,unpredictable,713.0248306
87,unpredictable,595.4145875
87,unpredictable,676.4058039
87,unpredictable,684.4772627
87,unpredictable,863.381463
87,unpredictable,692.9393292
88,predictable,548.7097568
88,predictable,650.42752
88,predictable,718.4995458
88,predictable,667.3219389
88,predictable,721.039156
88,predictable,570.5897278
88,predictable,787.1628545
88,predictable,643.6668549
88,predictable,809.3450173
88,predictable,794.9904718
88,predictable,878.7234112
88,predictable,753.6565697
88,predictable,646.6350795
88,predictable,650.7317109
88,predictable,619.3080934
88,predictable,627.0631455
88,predictable,677.8891999
88,predictable,580.7398831
88,predictable,688.3178327
88,predictable,669.0705327
88,predictable,848.5832728
88,predictable,623.8792283
88,predictable,729.7861523
88,predictable,677.3201234
88,predictable,731.1226245
88,unpredictable,634.3430706
88,unpredictable,849.2595872
88,unpredictable,696.7177502
88,unpredictable,660.6710273
88,unpredictable,850.466537
88,unpredictable,781.0162272
88,unpredictable,703.178337
88,unpredictable,755.3438931
88,unpredictable,585.6211703
88,unpredictable,668.2010466
88,unpredictable,869.7934766
88,unpredictable,665.7994133
88,unpredictable,719.0818423
88,unpredictable,762.150475
88,unpredictable,690.015633
88,unpredictable,700.2358815
88,unpredictable,762.1421296
88,unpredictable,744.3636036
88,unpredictable,748.7272559
88,unpredictable,724.1609535
88,unpredictable,585.6366315
88,unpredictable,826.7277918
88,unpredictable,658.1703917
88,unpredictable,613.9413723
88,unpredictable,651.4761376
89,predictable,741.6816179
89,predictable,732.1030015
89,predictable,643.8318662
89,predictable,680.7871816
89,predictable,635.0635332
89,predictable,754.066111
89,predictable,788.5500695
89,predictable,672.4547457
89,predictable,759.594146
89,predictable,633.5419179
89,predictable,760.6406638
89,predictable,616.9745305
89,predictable,663.1856147
89,predictable,681.7978815
89,predictable,768.0123588
89,predictable,707.8365418
89,predictable,722.6031796
89,predictable,687.5616025
89,predictable,696.0988622
89,predictable,895.7896337
89,predictable,605.679339
89,predictable,561.8413344
89,predictable,608.0038727
89,predictable,716.5842041
89,predictable,596.8226202
89,unpredictable,695.6334352
89,unpredictable,738.7949622
89,unpredictable,707.41475
89,unpredictable,736.2242441
89,unpredictable,679.3745092
89,unpredictable,767.5387835
89,unpredictable,627.9344557
89,unpredictable,643.1202537
89,unpredictable,634.872888
89,unpredictable,623.7340876
89,unpredictable,638.055499
89,unpredictable,649.4231445
89,unpredictable,730.2637316
89,unpredictable,620.4513633
89,unpredictable,809.3025882
89,unpredictable,616.4255
89,unpredictable,806.2896694
89,unpredictable,753.8117019
89,unpredictable,791.9431415
89,unpredictable,621.3993125
89,unpredictable,765.182357
89,unpredictable,676.2805946
89,unpredictable,600.9089427
89,unpredictable,674.1699911
89,unpredictable,726.2899449
90,predictable,571.1003941
90,predictable,745.0344818
90,predictable,720.5762071
90,predictable,823.8230648
90,predictable,783.1509132
90,predictable,741.0841658
90,predictable,655.9245328
90,predictable,625.6989203
90,predictable,660.8013382
90,predictable,705.8586887
90,predictable,735.0572319
90,predictable,782.2585101
90,predictable,655.8452984
90,predictable,756.2958999
90,predictable,787.6387192
90,predictable,726.8105716
90,predictable,697.7540759
90,predictable,774.4650711
90,predictable,691.5061704
90,predictable,696.3375303
90,predictable,693.2966308
90,predictable,664.9803328
90,predictable,767.5623976
90,predictable,680.9729324
90,predictable,641.8846592
90,unpredictable,657.0516787
90,unpredictable,648.5053354
90,unpredictable,691.1142091
90,unpredictable,698.562492
90,unpredictable,774.410854
90,unpredictable,593.9859537
90,unpredictable,817.9383638
90,unpredictable,722.5436679
90,unpredictable,679.1011574
90,unpredictable,657.914214
90,unpredictable,690.7958421
90,unpredictable,731.9474566
90,unpredictable,774.6185674
90,unpredictable,652.0395343
90,unpredictable,620.2549168
90,unpredictable,801.1977842
90,unpredictable,683.8557491
90,unpredictable,703.1379384
90,unpredictable,836.3060663
90,unpredictable,714.5329707
90,unpredictable,790.5897955
90,unpredictable,749.6230778
90,unpredictable,714.7125046
90,unpredictable,631.547846
90,unpredictable,605.4260713
91,predictable,733.5250463
91,predictable,682.2116448
91,predictable,615.0447829
91,predictable,581.325741
91,predictable,640.8359944
91,predictable,594.6557274
91,predictable,713.7652526
91,predictable,700.462929
91,predictable,599.0476826
91,predictable,747.3458057
91,predictable,643.3361526
91,predictable,834.2579308
91,predictable,677.5467035
91,predictable,633.9408718
91,predictable,628.1069715
91,predictable,694.1397491
91,predictable,706.0176127
91,predictable,721.2758351
91,predictable,608.9722663
91,predictable,712.6029404
91,predictable,744.0585676
91,predictable,866.5183819
91,predictable,665.2887245
91,predictable,603.536136
91,predictable,756.9527424
91,unpredictable,635.4428644
91,unpredictable,735.0138773
91,unpredictable,686.1885233
91,unpredictable,583.0611619
91,unpredictable,841.8648378
91,unpredictable,647.8228042
91,unpredictable,689.9559641
91,unpredictable,684.5873419
91,unpredictable,669.9188346
91,unpredictable,676.446498
91,unpredictable,703.2358895
91,unpredictable,717.4134512
91,unpredictable,622.0846723
91,unpredictable,746.5054182
91,unpredictable,698.0655764
91,unpredictable,700.385465
91,unpredictable,582.0364044
91,unpredictable,792.4596142
91,unpredictable,794.2874104
91,unpredictable,781.6292003
91,unpredictable,695.2298769
91,unpredictable,792.4323882
91,unpredictable,597.8251028
91,unpredictable,705.8448474
91,unpredictable,809.6594966
92,predictable,646.5089688
92,predictable,695.0680936
92,predictable,735.2158441
92,predictable,646.3325082
92,predictable,772.4320755
92,predictable,710.5085123
92,predictable,684.8466674
92,predictable,688.2673335
92,predictable,708.4716987
92,predictable,824.8626631
92,predictable,706.090309
92,predictable,664.9511483
92,predictable,694.674975
92,predictable,717.7140923
92,predictable,726.8967702
92,predictable,656.6876411
92,predictable,540.4243927
92,predictable,644.6895688
92,predictable,735.9826349
92,predictable,688.0575032
92,predictable,764.8472881
92,predictable,657.9266071
92,predictable,771.0174995
92,predictable,669.863605
92,predictable,613.9634056
92,unpredictable,589.1149111
92,unpredictable,728.8444063
92,unpredictable,613.0153443
92,unpredictable,713.6584587
92,unpredictable,661.5869835
92,unpredictable,772.1345078
92,unpredictable,752.5311684
92,unpredictable,521.8369665
92,unpredictable,675.315345
92,unpredictable,679.0923089
92,unpredictable,741.1032077
92,unpredictable,638.6119199
92,unpredictable,564.1654642
92,unpredictable,700.0698253
92,unpredictable,650.04319
92,unpredictable,799.4539929
92,unpredictable,720.7939049
92,unpredictable,686.9145564
92,unpredictable,762.234701
92,unpredictable,772.6938752
92,unpredictable,721.6679325
92,unpredictable,667.8981861
92,unpredictable,649.6452543
92,unpredictable,834.8283088
92,unpredictable,706.8766019
93,predictable,770.9388556
93,predictable,662.3326844
93,predictable,705.9862537
93,predictable,850.5984948
93,predictable,637.9778092
93,predictable,603.4051569
93,predictable,644.5449688
93,predictable,689.3455037
93,predictable,738.3837614
93,predictable,568.8234624
93,predictable,651.557673
93,predictable,719.1435987
93,predictable,774.229497
93,predictable,849.0316287
93,predictable,819.84343
93,predictable,832.3939568
93,predictable,702.7654623
93,predictable,711.2704552
93,predictable,722.9792687
93,predictable,603.8816042
93,predictable,598.4074821
93,predictable,759.022512
93,predictable,821.5461789
93,predictable,821.1279003
93,predictable,772.6379303
93,unpredictable,672.9749923
93,unpredictable,684.1350347
93,unpredictable,688.1669807
93,unpredictable,846.075696
93,unpredictable,609.624122
93,unpredictable,681.6229808
93,unpredictable,726.8654681
93,unpredictable,796.5271353
93,unpredictable,699.0268358
93,unpredictable,751.3405764
93,unpredictable,676.9351169
93,unpredictable,736.846754
